timestamp,product_id,product_name,category,quantity,price,total,payment_method
2025-04-24 18:46:32,P1006,Notebook,Stationery,3,2.99,8.97,Cash
2025-05-02 06:33:55,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Bank Transfer
2025-05-03 21:45:43,P1004,Desk Lamp,Home,4,24.99,99.96,Bank Transfer
2025-04-28 09:18:25,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,PayPal
2025-04-30 00:12:51,P1003,Running Shoes,Footwear,1,59.99,59.99,Bank Transfer
2025-05-01 03:06:07,P1005,Water Bottle,Fitness,1,9.99,9.99,Cash
2025-04-18 16:10:19,P1003,Running Shoes,Footwear,3,59.99,179.97,Debit Card
2025-04-22 05:59:36,P1004,Desk Lamp,Home,5,24.99,124.95,PayPal
2025-04-08 02:47:14,P1001,Wireless Mouse,Electronics,1,19.99,19.99,Bank Transfer
2025-04-20 10:31:42,P1003,Running Shoes,Footwear,3,59.99,179.97,PayPal
2025-04-06 22:28:53,P1005,Water Bottle,Fitness,2,9.99,19.98,Debit Card
2025-05-05 18:02:21,P1005,Water Bottle,Fitness,2,9.99,19.98,Debit Card
2025-04-27 21:09:07,P1004,Desk Lamp,Home,2,24.99,49.98,Bank Transfer
2025-04-27 18:03:29,P1004,Desk Lamp,Home,5,24.99,124.95,Debit Card
2025-04-26 15:18:45,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Credit Card
2025-04-18 10:06:12,P1002,Bluetooth Headphones,Electronics,3,49.99,149.97,Credit Card
2025-04-24 20:42:25,P1003,Running Shoes,Footwear,1,59.99,59.99,PayPal
2025-04-28 09:06:28,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,Credit Card
2025-04-16 03:20:28,P1001,Wireless Mouse,Electronics,3,19.99,59.97,Debit Card
2025-04-26 07:44:11,P1002,Bluetooth Headphones,Electronics,4,49.99,199.96,Cash
2025-04-10 20:59:21,P1002,Bluetooth Headphones,Electronics,1,49.99,49.99,PayPal
2025-04-18 01:43:22,P1006,Notebook,Stationery,2,2.99,5.98,Cash
2025-04-23 00:33:22,P1002,Bluetooth Headphones,Electronics,4,49.99,199.96,Bank Transfer
2025-04-09 16:52:31,P1005,Water Bottle,Fitness,4,9.99,39.96,Bank Transfer
2025-04-14 04:22:18,P1006,Notebook,Stationery,2,2.99,5.98,Debit Card
2025-04-21 11:42:22,P1006,Notebook,Stationery,3,2.99,8.97,Credit Card
2025-04-09 07:31:22,P1001,Wireless Mouse,Electronics,1,19.99,19.99,Debit Card
2025-05-03 19:59:07,P1006,Notebook,Stationery,3,2.99,8.97,PayPal
2025-04-21 03:03:58,P1002,Bluetooth Headphones,Electronics,4,49.99,199.96,Cash
2025-04-18 14:03:25,P1005,Water Bottle,Fitness,5,9.99,49.95,Debit Card
2025-04-11 05:02:24,P1004,Desk Lamp,Home,2,24.99,49.98,Credit Card
2025-04-21 06:45:23,P1006,Notebook,Stationery,4,2.99,11.96,PayPal
2025-05-02 13:37:32,P1001,Wireless Mouse,Electronics,1,19.99,19.99,Debit Card
2025-04-20 15:21:00,P1005,Water Bottle,Fitness,3,9.99,29.97,Credit Card
2025-04-28 11:33:17,P1006,Notebook,Stationery,4,2.99,11.96,Credit Card
2025-04-08 08:28:47,P1004,Desk Lamp,Home,1,24.99,24.99,Bank Transfer
2025-04-22 05:10:22,P1005,Water Bottle,Fitness,2,9.99,19.98,PayPal
2025-04-07 03:33:00,P1002,Bluetooth Headphones,Electronics,3,49.99,149.97,Cash
2025-04-09 06:46:24,P1003,Running Shoes,Footwear,4,59.99,239.96,Debit Card
2025-04-28 13:55:20,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Cash
2025-04-28 00:45:10,P1005,Water Bottle,Fitness,2,9.99,19.98,PayPal
2025-05-02 11:40:15,P1005,Water Bottle,Fitness,5,9.99,49.95,Bank Transfer
2025-04-28 17:31:40,P1004,Desk Lamp,Home,3,24.99,74.97,PayPal
2025-04-07 22:00:15,P1004,Desk Lamp,Home,3,24.99,74.97,Bank Transfer
2025-04-12 00:53:45,P1004,Desk Lamp,Home,4,24.99,99.96,PayPal
2025-04-12 12:54:57,P1001,Wireless Mouse,Electronics,4,19.99,79.96,Bank Transfer
2025-04-28 05:53:00,P1002,Bluetooth Headphones,Electronics,2,49.99,99.98,Debit Card
2025-04-19 17:01:07,P1003,Running Shoes,Footwear,3,59.99,179.97,Debit Card
2025-04-28 03:12:03,P1004,Desk Lamp,Home,1,24.99,24.99,Cash
2025-05-03 03:27:06,P1006,Notebook,Stationery,5,2.99,14.95,PayPal
2025-04-28 18:42:15,P1006,Notebook,Stationery,2,2.99,5.98,Bank Transfer
2025-04-22 21:15:33,P1006,Notebook,Stationery,2,2.99,5.98,Debit Card
2025-04-24 01:24:04,P1006,Notebook,Stationery,1,2.99,2.99,Credit Card
2025-04-29 01:22:49,P1004,Desk Lamp,Home,2,24.99,49.98,Credit Card
2025-04-06 12:44:08,P1004,Desk Lamp,Home,2,24.99,49.98,PayPal
2025-04-11 16:36:48,P1004,Desk Lamp,Home,5,24.99,124.95,PayPal
2025-04-08 06:58:30,P1001,Wireless Mouse,Electronics,5,19.99,99.95,PayPal
2025-05-04 15:26:16,P1001,Wireless Mouse,Electronics,3,19.99,59.97,Bank Transfer
2025-04-14 20:30:14,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,Bank Transfer
2025-04-06 21:48:56,P1001,Wireless Mouse,Electronics,5,19.99,99.95,PayPal
2025-04-09 12:14:23,P1003,Running Shoes,Footwear,5,59.99,299.95,Cash
2025-05-04 02:26:27,P1004,Desk Lamp,Home,1,24.99,24.99,Debit Card
2025-04-16 19:39:14,P1003,Running Shoes,Footwear,3,59.99,179.97,PayPal
2025-05-02 19:40:04,P1004,Desk Lamp,Home,5,24.99,124.95,Bank Transfer
2025-04-11 01:21:46,P1006,Notebook,Stationery,3,2.99,8.97,PayPal
2025-05-03 17:05:53,P1001,Wireless Mouse,Electronics,4,19.99,79.96,PayPal
2025-04-09 02:32:48,P1003,Running Shoes,Footwear,4,59.99,239.96,Debit Card
2025-04-25 20:26:04,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,Credit Card
2025-04-23 17:14:38,P1004,Desk Lamp,Home,4,24.99,99.96,PayPal
2025-05-02 02:48:13,P1001,Wireless Mouse,Electronics,5,19.99,99.95,Bank Transfer
2025-04-10 10:39:29,P1002,Bluetooth Headphones,Electronics,1,49.99,49.99,Bank Transfer
2025-04-15 05:33:04,P1004,Desk Lamp,Home,5,24.99,124.95,PayPal
2025-04-19 20:03:35,P1002,Bluetooth Headphones,Electronics,1,49.99,49.99,PayPal
2025-04-13 01:10:51,P1003,Running Shoes,Footwear,5,59.99,299.95,PayPal
2025-04-11 01:21:46,P1005,Water Bottle,Fitness,1,9.99,9.99,Credit Card
2025-04-06 10:32:37,P1003,Running Shoes,Footwear,1,59.99,59.99,PayPal
2025-04-11 02:03:49,P1004,Desk Lamp,Home,5,24.99,124.95,Credit Card
2025-04-15 06:43:15,P1005,Water Bottle,Fitness,4,9.99,39.96,Credit Card
2025-04-14 15:41:54,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Bank Transfer
2025-04-28 22:52:43,P1003,Running Shoes,Footwear,5,59.99,299.95,PayPal
2025-04-21 05:11:13,P1005,Water Bottle,Fitness,4,9.99,39.96,Cash
2025-04-06 22:32:15,P1004,Desk Lamp,Home,1,24.99,24.99,PayPal
2025-04-22 19:34:43,P1004,Desk Lamp,Home,2,24.99,49.98,PayPal
2025-04-26 18:32:45,P1006,Notebook,Stationery,2,2.99,5.98,PayPal
2025-04-27 12:43:52,P1006,Notebook,Stationery,1,2.99,2.99,Cash
2025-04-08 18:41:40,P1002,Bluetooth Headphones,Electronics,3,49.99,149.97,Debit Card
2025-05-05 00:03:44,P1006,Notebook,Stationery,1,2.99,2.99,PayPal
2025-04-15 01:53:14,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Cash
2025-05-04 16:10:58,P1003,Running Shoes,Footwear,4,59.99,239.96,Credit Card
2025-04-11 12:03:50,P1004,Desk Lamp,Home,4,24.99,99.96,Credit Card
2025-05-01 12:13:21,P1005,Water Bottle,Fitness,5,9.99,49.95,PayPal
2025-04-26 14:39:29,P1005,Water Bottle,Fitness,3,9.99,29.97,PayPal
2025-04-09 11:32:45,P1005,Water Bottle,Fitness,3,9.99,29.97,Debit Card
2025-04-30 05:13:02,P1006,Notebook,Stationery,1,2.99,2.99,Cash
2025-04-13 02:19:22,P1001,Wireless Mouse,Electronics,5,19.99,99.95,PayPal
2025-04-15 17:25:52,P1006,Notebook,Stationery,2,2.99,5.98,Cash
2025-04-15 19:20:21,P1003,Running Shoes,Footwear,1,59.99,59.99,Credit Card
2025-05-05 19:33:10,P1003,Running Shoes,Footwear,5,59.99,299.95,Debit Card
2025-04-21 17:02:51,P1003,Running Shoes,Footwear,4,59.99,239.96,PayPal
2025-04-10 10:52:30,P1002,Bluetooth Headphones,Electronics,2,49.99,99.98,Debit Card
2025-05-05 11:16:19,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Bank Transfer
2025-04-20 17:09:40,P1001,Wireless Mouse,Electronics,5,19.99,99.95,Credit Card
2025-04-12 13:46:20,P1006,Notebook,Stationery,2,2.99,5.98,PayPal
2025-04-28 12:21:19,P1002,Bluetooth Headphones,Electronics,1,49.99,49.99,Bank Transfer
2025-05-04 14:05:15,P1003,Running Shoes,Footwear,2,59.99,119.98,Cash
2025-04-24 17:43:58,P1004,Desk Lamp,Home,2,24.99,49.98,Debit Card
2025-04-11 02:24:36,P1004,Desk Lamp,Home,1,24.99,24.99,PayPal
2025-04-17 23:07:25,P1004,Desk Lamp,Home,3,24.99,74.97,Debit Card
2025-04-27 03:29:56,P1002,Bluetooth Headphones,Electronics,4,49.99,199.96,PayPal
2025-04-28 08:44:20,P1005,Water Bottle,Fitness,2,9.99,19.98,Bank Transfer
2025-04-08 21:46:17,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Bank Transfer
2025-04-22 03:28:10,P1003,Running Shoes,Footwear,4,59.99,239.96,Bank Transfer
2025-04-29 22:43:09,P1006,Notebook,Stationery,5,2.99,14.95,Credit Card
2025-05-03 12:39:04,P1002,Bluetooth Headphones,Electronics,4,49.99,199.96,Credit Card
2025-04-20 22:04:25,P1004,Desk Lamp,Home,1,24.99,24.99,Bank Transfer
2025-04-12 00:17:27,P1006,Notebook,Stationery,2,2.99,5.98,PayPal
2025-04-11 06:48:08,P1006,Notebook,Stationery,1,2.99,2.99,Debit Card
2025-04-25 23:44:34,P1006,Notebook,Stationery,4,2.99,11.96,PayPal
2025-04-13 06:03:45,P1003,Running Shoes,Footwear,5,59.99,299.95,PayPal
2025-04-12 05:56:55,P1006,Notebook,Stationery,2,2.99,5.98,Cash
2025-05-02 13:05:25,P1004,Desk Lamp,Home,3,24.99,74.97,PayPal
2025-05-04 16:06:07,P1001,Wireless Mouse,Electronics,1,19.99,19.99,Credit Card
2025-05-03 11:26:52,P1004,Desk Lamp,Home,3,24.99,74.97,Bank Transfer
2025-04-21 03:26:04,P1005,Water Bottle,Fitness,5,9.99,49.95,Credit Card
2025-04-14 08:56:42,P1003,Running Shoes,Footwear,1,59.99,59.99,Bank Transfer
2025-04-17 06:18:07,P1004,Desk Lamp,Home,5,24.99,124.95,Cash
2025-04-08 04:39:54,P1003,Running Shoes,Footwear,1,59.99,59.99,Credit Card
2025-04-15 22:51:45,P1006,Notebook,Stationery,2,2.99,5.98,PayPal
2025-04-18 17:01:45,P1001,Wireless Mouse,Electronics,4,19.99,79.96,Bank Transfer
2025-05-04 20:38:14,P1006,Notebook,Stationery,1,2.99,2.99,Cash
2025-05-03 10:37:04,P1003,Running Shoes,Footwear,4,59.99,239.96,Cash
2025-05-04 09:32:38,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,PayPal
2025-04-29 21:14:07,P1005,Water Bottle,Fitness,1,9.99,9.99,Bank Transfer
2025-04-07 16:28:25,P1002,Bluetooth Headphones,Electronics,4,49.99,199.96,Debit Card
2025-04-30 10:37:07,P1001,Wireless Mouse,Electronics,1,19.99,19.99,PayPal
2025-04-09 19:34:43,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,Debit Card
2025-04-27 14:54:50,P1002,Bluetooth Headphones,Electronics,3,49.99,149.97,Bank Transfer
2025-04-28 20:15:16,P1006,Notebook,Stationery,4,2.99,11.96,Debit Card
2025-04-17 19:12:54,P1003,Running Shoes,Footwear,1,59.99,59.99,PayPal
2025-04-13 21:00:42,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Cash
2025-04-09 06:33:54,P1001,Wireless Mouse,Electronics,4,19.99,79.96,Credit Card
2025-04-18 05:29:11,P1006,Notebook,Stationery,3,2.99,8.97,PayPal
2025-04-18 18:40:01,P1005,Water Bottle,Fitness,1,9.99,9.99,Credit Card
2025-04-17 17:23:16,P1005,Water Bottle,Fitness,1,9.99,9.99,Debit Card
2025-04-07 03:58:48,P1002,Bluetooth Headphones,Electronics,2,49.99,99.98,Bank Transfer
2025-05-01 00:25:15,P1005,Water Bottle,Fitness,3,9.99,29.97,PayPal
2025-04-06 19:03:53,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,Debit Card
2025-04-17 00:06:28,P1001,Wireless Mouse,Electronics,3,19.99,59.97,PayPal
2025-05-05 13:04:41,P1006,Notebook,Stationery,2,2.99,5.98,PayPal
2025-04-11 23:37:29,P1003,Running Shoes,Footwear,2,59.99,119.98,Credit Card
2025-04-18 09:53:34,P1001,Wireless Mouse,Electronics,1,19.99,19.99,Debit Card
2025-05-03 00:11:36,P1004,Desk Lamp,Home,3,24.99,74.97,PayPal
2025-04-16 21:35:48,P1005,Water Bottle,Fitness,5,9.99,49.95,Bank Transfer
2025-04-10 19:41:30,P1005,Water Bottle,Fitness,1,9.99,9.99,Cash
2025-05-02 13:58:45,P1006,Notebook,Stationery,1,2.99,2.99,Debit Card
2025-04-15 11:04:05,P1005,Water Bottle,Fitness,3,9.99,29.97,Cash
2025-04-16 04:44:15,P1006,Notebook,Stationery,2,2.99,5.98,Cash
2025-04-30 17:47:38,P1002,Bluetooth Headphones,Electronics,3,49.99,149.97,Cash
2025-04-28 08:50:04,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Bank Transfer
2025-04-24 03:27:21,P1006,Notebook,Stationery,5,2.99,14.95,PayPal
2025-04-15 02:44:02,P1001,Wireless Mouse,Electronics,5,19.99,99.95,Debit Card
2025-05-05 01:57:57,P1005,Water Bottle,Fitness,1,9.99,9.99,Cash
2025-04-30 12:12:29,P1003,Running Shoes,Footwear,2,59.99,119.98,Cash
2025-04-16 18:41:32,P1004,Desk Lamp,Home,1,24.99,24.99,Bank Transfer
2025-05-04 09:13:51,P1003,Running Shoes,Footwear,5,59.99,299.95,Bank Transfer
2025-04-12 23:51:48,P1002,Bluetooth Headphones,Electronics,3,49.99,149.97,PayPal
2025-04-06 06:53:14,P1003,Running Shoes,Footwear,2,59.99,119.98,Cash
2025-04-17 04:28:38,P1006,Notebook,Stationery,5,2.99,14.95,Cash
2025-05-04 21:47:22,P1001,Wireless Mouse,Electronics,2,19.99,39.98,PayPal
2025-04-11 21:27:35,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Debit Card
2025-04-27 06:38:09,P1005,Water Bottle,Fitness,3,9.99,29.97,Credit Card
2025-04-06 17:48:09,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,Bank Transfer
2025-04-09 14:06:49,P1003,Running Shoes,Footwear,2,59.99,119.98,PayPal
2025-05-01 18:56:13,P1002,Bluetooth Headphones,Electronics,5,49.99,249.95,Debit Card
2025-04-27 03:35:14,P1001,Wireless Mouse,Electronics,2,19.99,39.98,Bank Transfer
2025-04-07 01:51:10,P1001,Wireless Mouse,Electronics,5,19.99,99.95,Credit Card
2025-04-13 20:54:38,P1001,Wireless Mouse,Electronics,3,19.99,59.97,PayPal
2025-04-14 17:22:56,P1002,Bluetooth Headphones,Electronics,2,49.99,99.98,PayPal
2025-04-17 22:43:57,P1001,Wireless Mouse,Electronics,4,19.99,79.96,PayPal
2025-05-05 05:29:51,P1005,Water Bottle,Fitness,4,9.99,39.96,Debit Card
2025-04-21 05:01:58,P1003,Running Shoes,Footwear,2,59.99,119.98,Debit Card
2025-04-27 13:44:48,P1005,Water Bottle,Fitness,4,9.99,39.96,Bank Transfer
2025-04-29 16:00:31,P1002,Bluetooth Headphones,Electronics,2,49.99,99.98,Debit Card
2025-04-23 21:46:20,P1002,Bluetooth Headphones,Electronics,4,49.99,199.96,Bank Transfer
2025-04-08 13:51:16,P1004,Desk Lamp,Home,4,24.99,99.96,Cash
2025-04-08 09:24:17,P1003,Running Shoes,Footwear,2,59.99,119.98,Debit Card
2025-04-26 22:19:51,P1005,Water Bottle,Fitness,3,9.99,29.97,Debit Card
2025-04-07 18:41:07,P1001,Wireless Mouse,Electronics,4,19.99,79.96,Cash
2025-04-21 16:57:20,P1005,Water Bottle,Fitness,2,9.99,19.98,Debit Card
2025-04-30 17:45:25,P1001,Wireless Mouse,Electronics,5,19.99,99.95,Bank Transfer
2025-04-06 20:39:13,P1003,Running Shoes,Footwear,1,59.99,59.99,Bank Transfer
2025-05-03 16:17:05,P1001,Wireless Mouse,Electronics,2,19.99,39.98,PayPal
